time_utc,time_local,download_bps,upload_bps,ping_ms,isp
2023-03-28 03:53:14+00:00,2023-03-27 20:53:14-07:00,14294635,11824396,14,AT&T Services
2023-03-28 04:55:24+00:00,2023-03-27 21:55:23-07:00,13777645,10041632,42,AT&T Services
2023-03-28 05:55:51+00:00,2023-03-27 22:55:51-07:00,14426601,13599262,12,AT&T Services
2023-03-28 06:56:15+00:00,2023-03-27 23:56:14-07:00,14267760,11359621,15,AT&T Services
2023-03-28 07:56:42+00:00,2023-03-28 00:56:42-07:00,14113441,11097851,14,AT&T Services
2023-03-28 08:57:04+00:00,2023-03-28 01:57:04-07:00,14401106,10444432,16,AT&T Services
2023-03-28 09:57:27+00:00,2023-03-28 02:57:27-07:00,13974465,9970637,14,AT&T Services
2023-03-28 10:57:53+00:00,2023-03-28 03:57:52-07:00,14462316,11182955,14,AT&T Services
2023-03-28 11:58:15+00:00,2023-03-28 04:58:15-07:00,14279575,11505924,20,AT&T Services
2023-03-28 12:58:41+00:00,2023-03-28 05:58:41-07:00,14043416,10418011,18,AT&T Services
2023-03-28 13:52:56+00:00,2023-03-28 06:52:55-07:00,13674749,9342645,13,AT&T Services
2023-03-28 19:04:13+00:00,2023-03-28 12:04:13-07:00,14179292,13097579,13,AT&T Services
2023-03-28 20:04:38+00:00,2023-03-28 13:04:38-07:00,13874482,9593097,18,AT&T Services
2023-03-28 21:05:03+00:00,2023-03-28 14:05:03-07:00,14288075,12400443,18,AT&T Services
2023-03-28 22:05:25+00:00,2023-03-28 15:05:25-07:00,14375871,14178199,14,AT&T Services
2023-03-28 23:05:48+00:00,2023-03-28 16:05:48-07:00,14032815,13414152,18,AT&T Services
2023-03-29 00:06:11+00:00,2023-03-28 17:06:11-07:00,13758006,10390269,14,AT&T Services
2023-03-29 01:06:34+00:00,2023-03-28 18:06:33-07:00,14315361,10220827,12,AT&T Services
2023-03-29 02:06:57+00:00,2023-03-28 19:06:57-07:00,14391350,11858435,14,AT&T Services
2023-03-29 03:07:23+00:00,2023-03-28 20:07:23-07:00,14498329,11494887,14,AT&T Services
2023-03-29 04:07:46+00:00,2023-03-28 21:07:46-07:00,13340339,11588508,16,AT&T Services
2023-03-29 05:08:23+00:00,2023-03-28 22:08:22-07:00,14441248,11796686,15,AT&T Services
2023-03-29 06:08:45+00:00,2023-03-28 23:08:45-07:00,13787008,10666936,15,AT&T Services
2023-03-29 07:09:09+00:00,2023-03-29 00:09:09-07:00,5837503,13965055,27,AT&T Services
2023-03-29 08:09:33+00:00,2023-03-29 01:09:33-07:00,13656758,9683130,15,AT&T Services
2023-03-29 09:09:59+00:00,2023-03-29 02:09:59-07:00,14405979,13912859,16,AT&T Services
2023-03-29 10:10:21+00:00,2023-03-29 03:10:21-07:00,14037822,13401751,14,AT&T Services
2023-03-29 11:10:45+00:00,2023-03-29 04:10:44-07:00,10041680,10788580,12,AT&T Services
2023-03-29 12:11:09+00:00,2023-03-29 05:11:09-07:00,7893656,12207333,10,AT&T Services
2023-03-29 13:11:36+00:00,2023-03-29 06:11:35-07:00,14379427,10251215,14,AT&T Services
2023-03-29 14:12:00+00:00,2023-03-29 07:12:00-07:00,14277196,9319303,14,AT&T Services
2023-03-30 05:36:25+00:00,2023-03-29 22:36:24-07:00,11405371,13804882,19,AT&T Services
2023-03-30 06:36:49+00:00,2023-03-29 23:36:48-07:00,14008794,11547411,13,AT&T Services
2023-03-30 07:37:17+00:00,2023-03-30 00:37:17-07:00,13555982,11109020,13,AT&T Services
2023-03-30 08:37:40+00:00,2023-03-30 01:37:40-07:00,14400950,10584554,13,AT&T Services
2023-03-30 09:38:03+00:00,2023-03-30 02:38:03-07:00,14347536,9256304,15,AT&T Services
2023-03-30 10:38:29+00:00,2023-03-30 03:38:28-07:00,14328476,9026073,14,AT&T Services
2023-03-30 11:38:56+00:00,2023-03-30 04:38:55-07:00,14165303,14009333,58,AT&T Services
2023-03-30 12:39:21+00:00,2023-03-30 05:39:20-07:00,13924896,12900413,55,AT&T Services
2023-03-30 13:39:46+00:00,2023-03-30 06:39:46-07:00,13789479,13954115,14,AT&T Services
2023-04-22 14:58:58+00:00,2023-04-22 23:58:57+09:00,28499317,26094403,43,ARTERIA Networks Corporation
2023-04-22 16:50:20+00:00,2023-04-23 01:50:20+09:00,27998774,19087162,101,ARTERIA Networks Corporation
2023-04-22 18:09:18+00:00,2023-04-23 03:09:18+09:00,0,0,100,ARTERIA Networks Corporation
2023-04-23 02:25:08+00:00,2023-04-23 11:25:07+09:00,27158032,16147388,162,ARTERIA Networks Corporation
2023-04-23 03:27:30+00:00,2023-04-23 12:27:29+09:00,8767695,8476619,171,ARTERIA Networks Corporation
2023-04-23 04:29:44+00:00,2023-04-23 13:29:43+09:00,28936928,26251023,78,ARTERIA Networks Corporation
2023-04-23 05:35:10+00:00,2023-04-23 14:35:10+09:00,28978408,28259932,35,ARTERIA Networks Corporation
2023-04-23 06:35:36+00:00,2023-04-23 15:35:35+09:00,29014765,25781368,36,ARTERIA Networks Corporation
2023-04-23 07:36:00+00:00,2023-04-23 16:36:00+09:00,23703113,19867731,55,ARTERIA Networks Corporation
2023-04-23 08:36:28+00:00,2023-04-23 17:36:27+09:00,28656505,26539400,40,ARTERIA Networks Corporation
2023-04-23 09:36:53+00:00,2023-04-23 18:36:53+09:00,28743960,25743673,67,ARTERIA Networks Corporation
2023-04-23 10:37:21+00:00,2023-04-23 19:37:20+09:00,13491156,14387953,73,ARTERIA Networks Corporation
2023-04-23 11:38:18+00:00,2023-04-23 20:38:18+09:00,3076722,5345807,129,ARTERIA Networks Corporation
2023-04-23 12:42:27+00:00,2023-04-23 21:42:26+09:00,7103860,10596794,158,ARTERIA Networks Corporation
2023-04-24 08:21:47+00:00,2023-04-24 17:21:47+09:00,14236695,5300946,63,ARTERIA Networks Corporation
2023-04-24 09:22:23+00:00,2023-04-24 18:22:23+09:00,28905877,22413891,40,ARTERIA Networks Corporation
2023-04-24 10:22:48+00:00,2023-04-24 19:22:47+09:00,29205285,26749002,52,ARTERIA Networks Corporation
2023-04-24 11:23:12+00:00,2023-04-24 20:23:12+09:00,25801064,19492923,91,ARTERIA Networks Corporation
2023-04-24 12:23:38+00:00,2023-04-24 21:23:36+09:00,14000465,8705008,118,ARTERIA Networks Corporation
2023-04-24 13:24:05+00:00,2023-04-24 22:24:05+09:00,27880767,19661053,67,ARTERIA Networks Corporation
2023-04-24 14:24:31+00:00,2023-04-24 23:24:30+09:00,25196078,19248343,46,ARTERIA Networks Corporation
2023-04-24 15:24:54+00:00,2023-04-25 00:24:54+09:00,28972820,23175179,40,ARTERIA Networks Corporation
2023-04-24 16:25:19+00:00,2023-04-25 01:25:18+09:00,27385771,20472753,104,ARTERIA Networks Corporation
2023-04-24 17:25:51+00:00,2023-04-25 02:25:50+09:00,28994031,25078548,35,ARTERIA Networks Corporation
2023-04-24 18:26:20+00:00,2023-04-25 03:26:19+09:00,28646234,20731465,61,ARTERIA Networks Corporation
2023-04-24 19:26:49+00:00,2023-04-25 04:26:49+09:00,27109521,26432194,45,ARTERIA Networks Corporation
2023-04-24 20:27:17+00:00,2023-04-25 05:27:16+09:00,28799100,27955264,36,ARTERIA Networks Corporation
2023-04-25 21:17:45+00:00,2023-04-26 06:17:45+09:00,17023919,12963072,77,ARTERIA Networks Corporation
2023-04-26 13:14:57+00:00,2023-04-26 22:14:56+09:00,22479536,15755261,218,ARTERIA Networks Corporation
2023-04-26 14:15:40+00:00,2023-04-26 23:15:40+09:00,20991640,23073729,62,ARTERIA Networks Corporation
2023-04-26 15:16:09+00:00,2023-04-27 00:16:08+09:00,23975141,16491482,76,ARTERIA Networks Corporation
2023-04-26 16:16:39+00:00,2023-04-27 01:16:38+09:00,25470615,15672106,48,ARTERIA Networks Corporation
2023-04-26 17:17:08+00:00,2023-04-27 02:17:07+09:00,26936502,19068215,57,ARTERIA Networks Corporation
2023-04-26 18:17:36+00:00,2023-04-27 03:17:35+09:00,17548503,5023147,46,ARTERIA Networks Corporation
2023-04-26 19:18:06+00:00,2023-04-27 04:18:06+09:00,29210623,28372328,37,ARTERIA Networks Corporation
2023-04-26 20:18:31+00:00,2023-04-27 05:18:30+09:00,15211010,5742543,42,ARTERIA Networks Corporation
2023-04-27 07:53:54+00:00,2023-04-27 16:53:54+09:00,0,0,1800000,ARTERIA Networks Corporation
2023-04-27 08:56:11+00:00,2023-04-27 17:56:10+09:00,0,0,1800000,ARTERIA Networks Corporation
2023-04-27 09:58:25+00:00,2023-04-27 18:58:25+09:00,24466299,16642415,58,ARTERIA Networks Corporation
2023-04-27 10:58:51+00:00,2023-04-27 19:58:51+09:00,28134767,17208339,87,ARTERIA Networks Corporation
2023-04-27 11:59:18+00:00,2023-04-27 20:59:17+09:00,16771651,9981232,125,ARTERIA Networks Corporation
2023-04-27 12:59:45+00:00,2023-04-27 21:59:44+09:00,11588851,8457278,151,ARTERIA Networks Corporation
2023-04-27 14:00:20+00:00,2023-04-27 23:00:19+09:00,10721148,15446884,151,ARTERIA Networks Corporation
2023-04-27 15:05:51+00:00,2023-04-28 00:05:51+09:00,19698862,15242013,72,ARTERIA Networks Corporation
2023-04-27 16:06:24+00:00,2023-04-28 01:06:23+09:00,25283888,19425842,51,ARTERIA Networks Corporation
2023-04-27 17:06:49+00:00,2023-04-28 02:06:49+09:00,28743131,25809270,36,ARTERIA Networks Corporation
2023-04-27 18:07:14+00:00,2023-04-28 03:07:13+09:00,29233984,26819234,49,ARTERIA Networks Corporation
2023-04-27 19:07:38+00:00,2023-04-28 04:07:38+09:00,28553776,22775880,94,ARTERIA Networks Corporation
2023-04-27 20:08:43+00:00,2023-04-28 05:08:42+09:00,28633781,23557237,62,ARTERIA Networks Corporation
2023-04-27 21:10:00+00:00,2023-04-28 06:10:00+09:00,28242421,17295160,96,ARTERIA Networks Corporation
2023-04-28 02:10:46+00:00,2023-04-28 11:10:46+09:00,26477502,17719999,161,ARTERIA Networks Corporation
2023-04-28 07:33:58+00:00,2023-04-28 16:33:58+09:00,6952819,0,76,ARTERIA Networks Corporation
2023-04-28 12:12:38+00:00,2023-04-28 21:12:37+09:00,23761936,18740902,167,ARTERIA Networks Corporation
2023-04-28 13:14:08+00:00,2023-04-28 22:14:08+09:00,16371256,18210823,108,ARTERIA Networks Corporation
2023-04-28 14:14:42+00:00,2023-04-28 23:14:41+09:00,22233391,15683044,95,ARTERIA Networks Corporation
2023-04-28 15:15:12+00:00,2023-04-29 00:15:12+09:00,28865091,26461639,37,ARTERIA Networks Corporation
2023-04-28 16:15:42+00:00,2023-04-29 01:15:41+09:00,28977553,25628410,38,ARTERIA Networks Corporation
2023-04-28 17:16:06+00:00,2023-04-29 02:16:06+09:00,28997049,26233616,35,ARTERIA Networks Corporation
2023-04-28 18:16:30+00:00,2023-04-29 03:16:30+09:00,28719382,25796556,38,ARTERIA Networks Corporation
2023-04-28 19:16:54+00:00,2023-04-29 04:16:53+09:00,28909568,25712438,35,ARTERIA Networks Corporation
2023-04-28 20:17:18+00:00,2023-04-29 05:17:17+09:00,28976677,25663044,36,ARTERIA Networks Corporation
2023-04-28 21:17:42+00:00,2023-04-29 06:17:41+09:00,29000023,26677132,35,ARTERIA Networks Corporation
2023-04-28 22:18:06+00:00,2023-04-29 07:18:05+09:00,26931451,24697156,72,ARTERIA Networks Corporation
2023-04-29 07:29:10+00:00,2023-04-29 16:29:09+09:00,14852171,32830004,213,ARTERIA Networks Corporation
2023-04-29 08:29:59+00:00,2023-04-29 17:29:59+09:00,18812462,23665405,123,ARTERIA Networks Corporation
2023-04-29 09:32:13+00:00,2023-04-29 18:32:12+09:00,46696222,39766962,103,ARTERIA Networks Corporation
2023-04-29 10:33:37+00:00,2023-04-29 19:33:36+09:00,59932287,46599994,154,ARTERIA Networks Corporation
2023-04-29 11:34:05+00:00,2023-04-29 20:34:04+09:00,16068321,31933806,93,ARTERIA Networks Corporation
2023-04-29 12:34:33+00:00,2023-04-29 21:34:33+09:00,5130253,21964626,215,ARTERIA Networks Corporation
2023-04-29 13:35:07+00:00,2023-04-29 22:35:06+09:00,9388040,42675509,97,ARTERIA Networks Corporation
2023-04-29 14:35:35+00:00,2023-04-29 23:35:35+09:00,28683808,32172610,93,ARTERIA Networks Corporation
2023-04-29 15:36:03+00:00,2023-04-30 00:36:02+09:00,32799430,66675400,35,ARTERIA Networks Corporation
2023-04-29 16:36:26+00:00,2023-04-30 01:36:26+09:00,14259385,35639524,87,ARTERIA Networks Corporation
2023-04-29 17:37:02+00:00,2023-04-30 02:37:01+09:00,27716590,42163188,69,ARTERIA Networks Corporation
2023-04-29 18:37:33+00:00,2023-04-30 03:37:33+09:00,18069157,28468987,86,ARTERIA Networks Corporation
2023-04-29 19:38:08+00:00,2023-04-30 04:38:08+09:00,80392791,81558688,48,ARTERIA Networks Corporation
2023-04-29 20:38:33+00:00,2023-04-30 05:38:33+09:00,89398068,77256972,35,ARTERIA Networks Corporation
2023-04-29 21:38:56+00:00,2023-04-30 06:38:55+09:00,63516881,22489114,47,ARTERIA Networks Corporation
2023-04-29 22:39:23+00:00,2023-04-30 07:39:23+09:00,80860091,73148045,37,ARTERIA Networks Corporation
2023-04-30 07:56:42+00:00,2023-04-30 16:56:42+09:00,20331920,31636131,72,ARTERIA Networks Corporation
2023-04-30 08:57:24+00:00,2023-04-30 17:57:24+09:00,31436112,62733408,61,ARTERIA Networks Corporation
2023-04-30 09:58:24+00:00,2023-04-30 18:58:24+09:00,30394729,68263916,67,ARTERIA Networks Corporation
2023-04-30 10:59:05+00:00,2023-04-30 19:59:04+09:00,32981494,53172830,46,ARTERIA Networks Corporation
2023-04-30 11:59:31+00:00,2023-04-30 20:59:30+09:00,23900124,47994931,93,ARTERIA Networks Corporation
2023-04-30 13:05:02+00:00,2023-04-30 22:05:02+09:00,19597442,39598058,184,ARTERIA Networks Corporation
2023-04-30 14:05:36+00:00,2023-04-30 23:05:36+09:00,16574467,62062346,43,ARTERIA Networks Corporation
2023-04-30 15:06:01+00:00,2023-05-01 00:06:00+09:00,31194658,16892015,40,ARTERIA Networks Corporation
2023-04-30 16:06:25+00:00,2023-05-01 01:06:24+09:00,30465183,76231701,37,ARTERIA Networks Corporation
2023-04-30 17:06:48+00:00,2023-05-01 02:06:48+09:00,18735082,33328232,71,ARTERIA Networks Corporation
2023-04-30 18:07:42+00:00,2023-05-01 03:07:41+09:00,19139271,35728159,71,ARTERIA Networks Corporation
2023-04-30 19:08:26+00:00,2023-05-01 04:08:26+09:00,17781081,33454423,70,ARTERIA Networks Corporation
2023-04-30 20:29:16+00:00,2023-05-01 05:29:16+09:00,18925171,35131622,76,ARTERIA Networks Corporation
2023-04-30 21:29:54+00:00,2023-05-01 06:29:54+09:00,28833305,65505284,68,ARTERIA Networks Corporation
2023-04-30 22:30:40+00:00,2023-05-01 07:30:39+09:00,12703454,42492677,104,ARTERIA Networks Corporation
2023-04-30 23:31:13+00:00,2023-05-01 08:31:13+09:00,26800075,70256716,54,ARTERIA Networks Corporation
2023-05-31 01:39:31+00:00,2023-05-30 21:39:30-04:00,27678669,22439720,22,Cox Business
2023-05-31 02:39:54+00:00,2023-05-30 21:39:54-05:00,27121694,15391132,24,Cox Business
2023-05-31 03:40:20+00:00,2023-05-30 22:40:19-05:00,22397855,15882695,23,Cox Business
2023-05-31 04:51:19+00:00,2023-05-30 23:51:19-05:00,25640624,28574154,31,Cox Business
2023-05-31 05:51:41+00:00,2023-05-31 00:51:41-05:00,28673888,25082248,16,Cox Business
2023-05-31 06:52:04+00:00,2023-05-31 01:52:04-05:00,24412523,25528385,29,Cox Business
2023-05-31 07:52:27+00:00,2023-05-31 02:52:27-05:00,29851288,17144637,30,Cox Business
2023-05-31 08:53:23+00:00,2023-05-31 03:53:23-05:00,25293537,27207930,29,Cox Business
2023-05-31 09:53:46+00:00,2023-05-31 04:53:45-05:00,24564700,16897696,32,Cox Business
2023-05-31 10:54:09+00:00,2023-05-31 05:54:09-05:00,25203006,21955779,36,Cox Business
2023-05-31 11:54:34+00:00,2023-05-31 06:54:33-05:00,26840313,22583703,31,Cox Business
2023-06-01 03:19:57+00:00,2023-05-31 22:19:57-05:00,24979191,21920043,27,Cox Business
2023-06-01 04:20:20+00:00,2023-05-31 23:20:20-05:00,26069951,25790131,28,Cox Business
2023-06-01 05:20:43+00:00,2023-06-01 00:20:42-05:00,27685178,27199000,28,Cox Business
2023-06-01 06:21:05+00:00,2023-06-01 01:21:05-05:00,27976235,27937161,32,Cox Business
2023-06-01 07:21:28+00:00,2023-06-01 02:21:27-05:00,28939659,24043216,26,Cox Business
2023-06-01 08:21:50+00:00,2023-06-01 03:21:50-05:00,29631446,23492372,15,Cox Business
2023-06-01 09:22:13+00:00,2023-06-01 04:22:12-05:00,28497526,26127316,22,Cox Business
2023-06-01 10:22:35+00:00,2023-06-01 05:22:35-05:00,28629517,26846740,26,Cox Business
2023-06-01 11:22:58+00:00,2023-06-01 06:22:57-05:00,28544547,28219019,18,Cox Business
2023-06-01 16:31:12+00:00,2023-06-01 11:31:11-05:00,28361554,25262124,24,Cox Business
2023-06-02 03:19:52+00:00,2023-06-01 22:19:52-05:00,28035744,17260576,24,Cox Business
2023-06-02 04:20:16+00:00,2023-06-01 23:20:16-05:00,23703670,25071272,23,Cox Business
2023-06-02 05:20:39+00:00,2023-06-02 00:20:39-05:00,28067375,29401247,13,Cox Business
2023-06-02 06:21:02+00:00,2023-06-02 01:21:01-05:00,25572059,17307188,21,Cox Business
2023-06-02 07:21:25+00:00,2023-06-02 02:21:25-05:00,27538742,26136916,23,Cox Business
2023-06-02 08:21:48+00:00,2023-06-02 03:21:48-05:00,28050778,20446790,18,Cox Business
2023-06-02 09:22:11+00:00,2023-06-02 04:22:10-05:00,29088894,21779152,21,Cox Business
2023-06-02 10:22:33+00:00,2023-06-02 05:22:33-05:00,28561575,25522310,32,Cox Business
2023-06-02 11:22:59+00:00,2023-06-02 06:22:58-05:00,27616184,15956236,19,Cox Business
2023-06-02 19:08:52+00:00,2023-06-02 14:08:52-05:00,29171692,14401575,27,Cox Business
2023-06-03 02:16:07+00:00,2023-06-02 21:16:07-05:00,22442594,21367017,30,Cox Business
2023-06-03 03:17:48+00:00,2023-06-02 22:17:48-05:00,26004442,25608163,27,Cox Business
2023-06-03 04:18:11+00:00,2023-06-02 23:18:10-05:00,26042306,27126958,23,Cox Business
2023-06-03 05:18:34+00:00,2023-06-03 00:18:33-05:00,24118493,21335680,31,Cox Business
2023-06-03 06:18:56+00:00,2023-06-03 01:18:56-05:00,27909927,16214591,25,Cox Business
2023-06-03 07:19:19+00:00,2023-06-03 02:19:19-05:00,27869525,26341591,23,Cox Business
2023-06-03 08:19:41+00:00,2023-06-03 03:19:41-05:00,28186885,27452764,18,Cox Business
2023-06-03 09:20:04+00:00,2023-06-03 04:20:03-05:00,27054594,26954307,23,Cox Business
2023-06-03 10:20:26+00:00,2023-06-03 05:20:26-05:00,29429959,21791803,17,Cox Business
2023-06-03 11:20:49+00:00,2023-06-03 06:20:49-05:00,28810234,20070665,10,Cox Business
2023-06-03 23:31:04+00:00,2023-06-03 18:31:04-05:00,20301462,18531966,43,Cox Business
2023-06-04 03:48:12+00:00,2023-06-03 22:48:11-05:00,23141699,21430771,34,Cox Business
2023-06-04 04:48:36+00:00,2023-06-03 23:48:36-05:00,28215193,6830025,23,Cox Business
2023-06-04 05:49:00+00:00,2023-06-04 00:49:00-05:00,28596590,28164732,23,Cox Business
2023-06-04 06:49:23+00:00,2023-06-04 01:49:22-05:00,27443106,26370251,15,Cox Business
2023-06-04 07:49:45+00:00,2023-06-04 02:49:45-05:00,27457258,14503962,25,Cox Business
2023-06-04 08:50:08+00:00,2023-06-04 03:50:08-05:00,28849695,23874131,31,Cox Business
2023-06-04 09:50:31+00:00,2023-06-04 04:50:30-05:00,29349710,21888506,27,Cox Business
2023-06-04 10:50:53+00:00,2023-06-04 05:50:53-05:00,28689323,23297423,23,Cox Business
2023-06-04 11:51:17+00:00,2023-06-04 06:51:16-05:00,26575785,23206664,17,Cox Business
2023-06-05 02:43:27+00:00,2023-06-04 21:43:27-05:00,9791703,10061916,36,Cox Business
2023-06-05 03:43:52+00:00,2023-06-04 22:43:52-05:00,15120520,12730059,27,Cox Business
2023-06-05 04:44:15+00:00,2023-06-04 23:44:15-05:00,9435575,8698393,31,Cox Business
2023-06-05 05:44:39+00:00,2023-06-05 00:44:39-05:00,17716177,19824018,15,Cox Business
2023-06-05 06:45:02+00:00,2023-06-05 01:45:02-05:00,16990514,16144122,24,Cox Business
2023-06-05 07:45:25+00:00,2023-06-05 02:45:25-05:00,17901561,17755748,22,Cox Business
2023-06-05 08:45:48+00:00,2023-06-05 03:45:48-05:00,18667214,18294685,22,Cox Business
2023-06-05 09:46:12+00:00,2023-06-05 04:46:12-05:00,18850486,16844488,22,Cox Business
2023-06-05 10:46:36+00:00,2023-06-05 05:46:36-05:00,18273366,19141082,25,Cox Business
2023-06-05 11:47:00+00:00,2023-06-05 06:47:00-05:00,16710919,18603800,16,Cox Business
2023-06-05 20:19:56+00:00,2023-06-05 15:19:55-05:00,16548238,13322232,19,Cox Business
2023-06-05 21:20:21+00:00,2023-06-05 16:20:20-05:00,15491013,15088552,9,Cox Business
2023-06-05 22:20:45+00:00,2023-06-05 17:20:44-05:00,16029147,16019199,16,Cox Business
2023-06-05 23:21:08+00:00,2023-06-05 18:21:08-05:00,15384713,12996263,24,Cox Business
2023-06-06 00:21:31+00:00,2023-06-05 19:21:30-05:00,12323966,10040382,26,Cox Business
2023-06-06 01:21:54+00:00,2023-06-05 20:21:53-05:00,10364525,4390206,23,Cox Business
2023-06-06 02:22:18+00:00,2023-06-05 21:22:18-05:00,14125057,9785373,19,Cox Business
2023-06-06 03:22:45+00:00,2023-06-05 22:22:45-05:00,10345003,6516672,26,Cox Business
2023-06-06 04:23:08+00:00,2023-06-05 23:23:08-05:00,13183494,9756370,27,Cox Business
2023-06-06 05:23:33+00:00,2023-06-06 00:23:33-05:00,13332026,12634791,26,Cox Business
2023-06-06 06:23:56+00:00,2023-06-06 01:23:56-05:00,13361832,11400055,23,Cox Business
2023-06-06 07:24:19+00:00,2023-06-06 02:24:19-05:00,10789536,10048620,16,Cox Business
2023-06-06 08:24:44+00:00,2023-06-06 03:24:44-05:00,8838544,10322846,12,Cox Business
2023-06-06 09:25:08+00:00,2023-06-06 04:25:07-05:00,17000368,15867513,20,Cox Business
2023-06-06 10:25:32+00:00,2023-06-06 05:25:31-05:00,12868968,11655179,14,Cox Business
2023-06-06 11:25:55+00:00,2023-06-06 06:25:55-05:00,11688198,13301460,9,Cox Business
2023-06-06 12:26:18+00:00,2023-06-06 07:26:17-05:00,14013197,15232828,8,Cox Business
2023-06-13 01:41:56+00:00,2023-06-12 21:41:56-04:00,7204673,18940551,27,AT&T Services
2023-06-13 02:42:21+00:00,2023-06-12 22:42:21-04:00,9625246,18802313,24,AT&T Services
2023-06-13 03:42:46+00:00,2023-06-12 23:42:46-04:00,9535422,19244783,33,AT&T Services
2023-06-13 04:43:11+00:00,2023-06-13 00:43:11-04:00,9609028,19010622,35,AT&T Services
2023-06-13 05:43:34+00:00,2023-06-13 01:43:33-04:00,9576236,19054008,34,AT&T Services
2023-06-13 06:43:57+00:00,2023-06-13 02:43:57-04:00,9507119,18143448,35,AT&T Services
2023-06-13 07:44:20+00:00,2023-06-13 03:44:20-04:00,9312846,19422597,24,AT&T Services
2023-06-13 08:44:43+00:00,2023-06-13 04:44:43-04:00,9437258,17709421,28,AT&T Services
2023-06-13 09:45:06+00:00,2023-06-13 05:45:06-04:00,9236739,18850888,24,AT&T Services
2023-06-13 10:45:29+00:00,2023-06-13 06:45:29-04:00,8883920,17624940,31,AT&T Services
2023-06-14 00:20:03+00:00,2023-06-13 20:20:03-04:00,7186257,17578479,59,AT&T Services
2023-06-14 01:31:27+00:00,2023-06-13 21:31:26-04:00,9640818,10830463,26,AT&T Services
2023-06-14 02:31:58+00:00,2023-06-13 22:31:57-04:00,9388774,19183415,28,AT&T Services
2023-06-14 03:34:53+00:00,2023-06-13 23:34:52-04:00,9421913,16950244,36,AT&T Services
2023-06-14 04:35:16+00:00,2023-06-14 00:35:15-04:00,9300687,18532640,31,AT&T Services
2023-06-14 05:35:39+00:00,2023-06-14 01:35:39-04:00,9417311,17278614,33,AT&T Services
2023-06-14 06:36:03+00:00,2023-06-14 02:36:03-04:00,9340880,18814384,31,AT&T Services
2023-06-14 07:36:26+00:00,2023-06-14 03:36:26-04:00,9501152,18599422,31,AT&T Services
2023-06-14 08:36:49+00:00,2023-06-14 04:36:49-04:00,9245787,17940312,24,AT&T Services
2023-06-14 09:37:12+00:00,2023-06-14 05:37:12-04:00,9480689,17971696,30,AT&T Services
2023-06-14 10:37:35+00:00,2023-06-14 06:37:35-04:00,9411642,14542188,34,AT&T Services
2023-06-14 11:38:01+00:00,2023-06-14 07:38:01-04:00,9450976,16341722,31,AT&T Services
2023-06-14 21:03:15+00:00,2023-06-14 17:03:14-04:00,9557424,17120309,21,AT&T Services
2023-06-14 22:08:40+00:00,2023-06-14 18:08:39-04:00,9480141,17661194,34,AT&T Services
2023-06-14 23:09:03+00:00,2023-06-14 19:09:03-04:00,9466982,15890026,34,AT&T Services
2023-06-15 00:09:29+00:00,2023-06-14 20:09:29-04:00,9430379,18573274,35,AT&T Services
2023-06-15 01:09:52+00:00,2023-06-14 21:09:52-04:00,9424464,16467518,39,AT&T Services
2023-06-15 02:10:17+00:00,2023-06-14 22:10:16-04:00,9330434,19298981,35,AT&T Services
2023-06-15 03:10:43+00:00,2023-06-14 23:10:43-04:00,9513479,14914068,37,AT&T Services
2023-06-15 04:11:12+00:00,2023-06-15 00:11:12-04:00,9472841,13093174,25,AT&T Services
2023-06-15 05:11:36+00:00,2023-06-15 01:11:36-04:00,9233469,17476064,24,AT&T Services
2023-06-15 06:11:59+00:00,2023-06-15 02:11:59-04:00,9416185,18111369,25,AT&T Services
2023-06-15 07:12:22+00:00,2023-06-15 03:12:22-04:00,9520222,17259500,27,AT&T Services
2023-06-15 08:12:45+00:00,2023-06-15 04:12:45-04:00,9344315,15010377,28,AT&T Services
2023-06-15 09:13:08+00:00,2023-06-15 05:13:08-04:00,9460094,17262895,24,AT&T Services
2023-06-15 10:13:30+00:00,2023-06-15 06:13:30-04:00,9405360,14816763,31,AT&T Services
2023-06-15 11:13:56+00:00,2023-06-15 07:13:56-04:00,9359076,18834870,30,AT&T Services
2023-06-15 12:14:20+00:00,2023-06-15 08:14:19-04:00,9310508,18682930,34,AT&T Services
2023-06-16 03:23:27+00:00,2023-06-15 23:23:27-04:00,9252731,14928937,34,AT&T Services
2023-06-16 04:23:51+00:00,2023-06-16 00:23:51-04:00,9241249,17885829,30,AT&T Services
2023-06-16 05:24:15+00:00,2023-06-16 01:24:14-04:00,9474940,17338693,28,AT&T Services
2023-06-16 06:24:39+00:00,2023-06-16 02:24:39-04:00,9365335,17394853,26,AT&T Services
2023-06-16 07:25:03+00:00,2023-06-16 03:25:03-04:00,9364830,20161151,35,AT&T Services
2023-06-16 08:25:26+00:00,2023-06-16 04:25:26-04:00,9490509,15985573,30,AT&T Services
2023-06-16 09:25:51+00:00,2023-06-16 05:25:50-04:00,9396213,19179971,33,AT&T Services
2023-06-16 10:26:14+00:00,2023-06-16 06:26:14-04:00,9389790,18992594,33,AT&T Services
2023-06-16 11:26:37+00:00,2023-06-16 07:26:37-04:00,9349652,14541881,34,AT&T Services
2023-06-29 02:08:35+00:00,2023-06-28 22:08:35-04:00,9402164,16939826,30,AT&T Services
2023-06-29 04:57:13+00:00,2023-06-29 00:57:12-04:00,9215990,17090471,29,AT&T Services
